IED Name,LD Name,LN Name,FC,DO,DA,Type,Num,Leaf Name
YH,MLU,SPDC3,SP,EvtPpsThre2,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$EvtPpsThre2$setMag.f
YH,MLU,SPDC3,EX,EvtPpsThre2,dataNs,VisString255,1,YHMLU/SPDC3$EX$EvtPpsThre2$dataNs
YH,MLU,SPDC3,SP,PlsLvlThre,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$PlsLvlThre$setMag.f
YH,MLU,SPDC3,EX,PlsLvlThre,dataNs,VisString255,1,YHMLU/SPDC3$EX$PlsLvlThre$dataNs
YH,MLU,SPDC3,SP,AttSet,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$AttSet$setMag.f
YH,MLU,SPDC3,EX,AttSet,dataNs,VisString255,1,YHMLU/SPDC3$EX$AttSet$dataNs
YH,MLU,SPDC3,SP,PhShift,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$PhShift$setMag.f
YH,MLU,SPDC3,EX,PhShift,dataNs,VisString255,1,YHMLU/SPDC3$EX$PhShift$dataNs
YH,MLU,SPDC3,SP,CtrHz,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$CtrHz$setMag.f
YH,MLU,SPDC3,EX,CtrHz,dataNs,VisString255,1,YHMLU/SPDC3$EX$CtrHz$dataNs
YH,MLU,SPDC3,SP,BndWid,setMag.f,FLOAT32,1,YHMLU/SPDC3$SP$BndWid$setMag.f
YH,MLU,SPDC3,SP,DevVoltage,setVal,INT32,1,YHMLU/SPDC3$SP$DevVoltage$setVal
YH,MLU,SPDC3,EX,DevVoltage,dataNs,VisString255,1,YHMLU/SPDC3$EX$DevVoltage$dataNs
YH,MLU,SPDC3,SP,RsOpCnt,setVal,INT32,1,YHMLU/SPDC3$SP$RsOpCnt$setVal
YH,MLU,SPDC3,EX,RsOpCnt,dataNs,VisString255,1,YHMLU/SPDC3$EX$RsOpCnt$dataNs
YH,MLU,SPDC4,ST,Mod,stVal,Enum,5,YHMLU/SPDC4$ST$Mod$stVal
YH,MLU,SPDC4,ST,Mod,q,Quality,1,YHMLU/SPDC4$ST$Mod$q
YH,MLU,SPDC4,ST,Mod,t,Timestamp,1,YHMLU/SPDC4$ST$Mod$t
YH,MLU,SPDC4,CF,Mod,ctlModel,Enum,5,YHMLU/SPDC4$CF$Mod$ctlModel
YH,MLU,SPDC4,ST,Beh,stVal,Enum,5,YHMLU/SPDC4$ST$Beh$stVal
YH,MLU,SPDC4,ST,Beh,q,Quality,1,YHMLU/SPDC4$ST$Beh$q
YH,MLU,SPDC4,ST,Beh,t,Timestamp,1,YHMLU/SPDC4$ST$Beh$t
YH,MLU,SPDC4,ST,Health,stVal,Enum,3,YHMLU/SPDC4$ST$Health$stVal
YH,MLU,SPDC4,ST,Health,q,Quality,1,YHMLU/SPDC4$ST$Health$q
YH,MLU,SPDC4,ST,Health,t,Timestamp,1,YHMLU/SPDC4$ST$Health$t
YH,MLU,SPDC4,DC,NamPlt,vendor,VisString255,1,YHMLU/SPDC4$DC$NamPlt$vendor
YH,MLU,SPDC4,DC,NamPlt,swRev,VisString255,1,YHMLU/SPDC4$DC$NamPlt$swRev
YH,MLU,SPDC4,DC,NamPlt,d,VisString255,1,YHMLU/SPDC4$DC$NamPlt$d
YH,MLU,SPDC4,DC,EEName,vendor,VisString255,1,YHMLU/SPDC4$DC$EEName$vendor
YH,MLU,SPDC4,DC,EEName,location,VisString255,1,YHMLU/SPDC4$DC$EEName$location
YH,MLU,SPDC4,ST,PaDschAlm,stVal,BOOLEAN,1,YHMLU/SPDC4$ST$PaDschAlm$stVal
YH,MLU,SPDC4,ST,PaDschAlm,q,Quality,1,YHMLU/SPDC4$ST$PaDschAlm$q
YH,MLU,SPDC4,ST,PaDschAlm,t,Timestamp,1,YHMLU/SPDC4$ST$PaDschAlm$t
YH,MLU,SPDC4,ST,DevType,stVal,INT32,1,YHMLU/SPDC4$ST$DevType$stVal
YH,MLU,SPDC4,ST,DevType,q,Quality,1,YHMLU/SPDC4$ST$DevType$q
YH,MLU,SPDC4,ST,DevType,t,Timestamp,1,YHMLU/SPDC4$ST$DevType$t
YH,MLU,SPDC4,EX,DevType,dataNs,VisString255,1,YHMLU/SPDC4$EX$DevType$dataNs
YH,MLU,SPDC4,ST,SensorType,stVal,INT32,1,YHMLU/SPDC4$ST$SensorType$stVal
YH,MLU,SPDC4,ST,SensorType,q,Quality,1,YHMLU/SPDC4$ST$SensorType$q
YH,MLU,SPDC4,ST,SensorType,t,Timestamp,1,YHMLU/SPDC4$ST$SensorType$t
YH,MLU,SPDC4,EX,SensorType,dataNs,VisString255,1,YHMLU/SPDC4$EX$SensorType$dataNs
YH,MLU,SPDC4,ST,EvtLvlSt,stVal,INT32,1,YHMLU/SPDC4$ST$EvtLvlSt$stVal
YH,MLU,SPDC4,ST,EvtLvlSt,q,Quality,1,YHMLU/SPDC4$ST$EvtLvlSt$q
YH,MLU,SPDC4,ST,EvtLvlSt,t,Timestamp,1,YHMLU/SPDC4$ST$EvtLvlSt$t
YH,MLU,SPDC4,EX,EvtLvlSt,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtLvlSt$dataNs
YH,MLU,SPDC4,ST,OpCnt,stVal,INT32,1,YHMLU/SPDC4$ST$OpCnt$stVal
YH,MLU,SPDC4,ST,OpCnt,q,Quality,1,YHMLU/SPDC4$ST$OpCnt$q
YH,MLU,SPDC4,ST,OpCnt,t,Timestamp,1,YHMLU/SPDC4$ST$OpCnt$t
YH,MLU,SPDC4,EX,OpCnt,dataNs,VisString255,1,YHMLU/SPDC4$EX$OpCnt$dataNs
YH,MLU,SPDC4,ST,Prob0,stVal,INT32,1,YHMLU/SPDC4$ST$Prob0$stVal
YH,MLU,SPDC4,ST,Prob0,q,Quality,1,YHMLU/SPDC4$ST$Prob0$q
YH,MLU,SPDC4,ST,Prob0,t,Timestamp,1,YHMLU/SPDC4$ST$Prob0$t
YH,MLU,SPDC4,EX,Prob0,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob0$dataNs
YH,MLU,SPDC4,ST,Prob1,stVal,INT32,1,YHMLU/SPDC4$ST$Prob1$stVal
YH,MLU,SPDC4,ST,Prob1,q,Quality,1,YHMLU/SPDC4$ST$Prob1$q
YH,MLU,SPDC4,ST,Prob1,t,Timestamp,1,YHMLU/SPDC4$ST$Prob1$t
YH,MLU,SPDC4,EX,Prob1,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob1$dataNs
YH,MLU,SPDC4,ST,Prob2,stVal,INT32,1,YHMLU/SPDC4$ST$Prob2$stVal
YH,MLU,SPDC4,ST,Prob2,q,Quality,1,YHMLU/SPDC4$ST$Prob2$q
YH,MLU,SPDC4,ST,Prob2,t,Timestamp,1,YHMLU/SPDC4$ST$Prob2$t
YH,MLU,SPDC4,EX,Prob2,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob2$dataNs
YH,MLU,SPDC4,ST,Prob3,stVal,INT32,1,YHMLU/SPDC4$ST$Prob3$stVal
YH,MLU,SPDC4,ST,Prob3,q,Quality,1,YHMLU/SPDC4$ST$Prob3$q
YH,MLU,SPDC4,ST,Prob3,t,Timestamp,1,YHMLU/SPDC4$ST$Prob3$t
YH,MLU,SPDC4,EX,Prob3,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob3$dataNs
YH,MLU,SPDC4,ST,Prob4,stVal,INT32,1,YHMLU/SPDC4$ST$Prob4$stVal
YH,MLU,SPDC4,ST,Prob4,q,Quality,1,YHMLU/SPDC4$ST$Prob4$q
YH,MLU,SPDC4,ST,Prob4,t,Timestamp,1,YHMLU/SPDC4$ST$Prob4$t
YH,MLU,SPDC4,EX,Prob4,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob4$dataNs
YH,MLU,SPDC4,ST,Prob5,stVal,INT32,1,YHMLU/SPDC4$ST$Prob5$stVal
YH,MLU,SPDC4,ST,Prob5,q,Quality,1,YHMLU/SPDC4$ST$Prob5$q
YH,MLU,SPDC4,ST,Prob5,t,Timestamp,1,YHMLU/SPDC4$ST$Prob5$t
YH,MLU,SPDC4,EX,Prob5,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob5$dataNs
YH,MLU,SPDC4,ST,Prob6,stVal,INT32,1,YHMLU/SPDC4$ST$Prob6$stVal
YH,MLU,SPDC4,ST,Prob6,q,Quality,1,YHMLU/SPDC4$ST$Prob6$q
YH,MLU,SPDC4,ST,Prob6,t,Timestamp,1,YHMLU/SPDC4$ST$Prob6$t
YH,MLU,SPDC4,EX,Prob6,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob6$dataNs
YH,MLU,SPDC4,ST,Prob7,stVal,INT32,1,YHMLU/SPDC4$ST$Prob7$stVal
YH,MLU,SPDC4,ST,Prob7,q,Quality,1,YHMLU/SPDC4$ST$Prob7$q
YH,MLU,SPDC4,ST,Prob7,t,Timestamp,1,YHMLU/SPDC4$ST$Prob7$t
YH,MLU,SPDC4,EX,Prob7,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob7$dataNs
YH,MLU,SPDC4,ST,Prob8,stVal,INT32,1,YHMLU/SPDC4$ST$Prob8$stVal
YH,MLU,SPDC4,ST,Prob8,q,Quality,1,YHMLU/SPDC4$ST$Prob8$q
YH,MLU,SPDC4,ST,Prob8,t,Timestamp,1,YHMLU/SPDC4$ST$Prob8$t
YH,MLU,SPDC4,EX,Prob8,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob8$dataNs
YH,MLU,SPDC4,ST,Prob9,stVal,INT32,1,YHMLU/SPDC4$ST$Prob9$stVal
YH,MLU,SPDC4,ST,Prob9,q,Quality,1,YHMLU/SPDC4$ST$Prob9$q
YH,MLU,SPDC4,ST,Prob9,t,Timestamp,1,YHMLU/SPDC4$ST$Prob9$t
YH,MLU,SPDC4,EX,Prob9,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob9$dataNs
YH,MLU,SPDC4,ST,Prob10,stVal,INT32,1,YHMLU/SPDC4$ST$Prob10$stVal
YH,MLU,SPDC4,ST,Prob10,q,Quality,1,YHMLU/SPDC4$ST$Prob10$q
YH,MLU,SPDC4,ST,Prob10,t,Timestamp,1,YHMLU/SPDC4$ST$Prob10$t
YH,MLU,SPDC4,EX,Prob10,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob10$dataNs
YH,MLU,SPDC4,ST,Prob11,stVal,INT32,1,YHMLU/SPDC4$ST$Prob11$stVal
YH,MLU,SPDC4,ST,Prob11,q,Quality,1,YHMLU/SPDC4$ST$Prob11$q
YH,MLU,SPDC4,ST,Prob11,t,Timestamp,1,YHMLU/SPDC4$ST$Prob11$t
YH,MLU,SPDC4,EX,Prob11,dataNs,VisString255,1,YHMLU/SPDC4$EX$Prob11$dataNs
YH,MLU,SPDC4,ST,MoDevComF,stVal,BOOLEAN,1,YHMLU/SPDC4$ST$MoDevComF$stVal
YH,MLU,SPDC4,ST,MoDevComF,q,Quality,1,YHMLU/SPDC4$ST$MoDevComF$q
YH,MLU,SPDC4,ST,MoDevComF,t,Timestamp,1,YHMLU/SPDC4$ST$MoDevComF$t
YH,MLU,SPDC4,EX,MoDevComF,dataNs,VisString255,1,YHMLU/SPDC4$EX$MoDevComF$dataNs
YH,MLU,SPDC4,ST,MoDevFlt,stVal,BOOLEAN,1,YHMLU/SPDC4$ST$MoDevFlt$stVal
YH,MLU,SPDC4,ST,MoDevFlt,q,Quality,1,YHMLU/SPDC4$ST$MoDevFlt$q
YH,MLU,SPDC4,ST,MoDevFlt,t,Timestamp,1,YHMLU/SPDC4$ST$MoDevFlt$t
YH,MLU,SPDC4,EX,MoDevFlt,dataNs,VisString255,1,YHMLU/SPDC4$EX$MoDevFlt$dataNs
YH,MLU,SPDC4,ST,TrendTransF,stVal,INT32,1,YHMLU/SPDC4$ST$TrendTransF$stVal
YH,MLU,SPDC4,ST,TrendTransF,q,Quality,1,YHMLU/SPDC4$ST$TrendTransF$q
YH,MLU,SPDC4,ST,TrendTransF,t,Timestamp,1,YHMLU/SPDC4$ST$TrendTransF$t
YH,MLU,SPDC4,EX,TrendTransF,dataNs,VisString255,1,YHMLU/SPDC4$EX$TrendTransF$dataNs
YH,MLU,SPDC4,ST,EvtTransF,stVal,INT32,1,YHMLU/SPDC4$ST$EvtTransF$stVal
YH,MLU,SPDC4,ST,EvtTransF,q,Quality,1,YHMLU/SPDC4$ST$EvtTransF$q
YH,MLU,SPDC4,ST,EvtTransF,t,Timestamp,1,YHMLU/SPDC4$ST$EvtTransF$t
YH,MLU,SPDC4,EX,EvtTransF,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtTransF$dataNs
YH,MLU,SPDC4,ST,RTTransF,stVal,INT32,1,YHMLU/SPDC4$ST$RTTransF$stVal
YH,MLU,SPDC4,ST,RTTransF,q,Quality,1,YHMLU/SPDC4$ST$RTTransF$q
YH,MLU,SPDC4,ST,RTTransF,t,Timestamp,1,YHMLU/SPDC4$ST$RTTransF$t
YH,MLU,SPDC4,EX,RTTransF,dataNs,VisString255,1,YHMLU/SPDC4$EX$RTTransF$dataNs
YH,MLU,SPDC4,ST,MeasureUnit,stVal,INT32,1,YHMLU/SPDC4$ST$MeasureUnit$stVal
YH,MLU,SPDC4,ST,MeasureUnit,q,Quality,1,YHMLU/SPDC4$ST$MeasureUnit$q
YH,MLU,SPDC4,ST,MeasureUnit,t,Timestamp,1,YHMLU/SPDC4$ST$MeasureUnit$t
YH,MLU,SPDC4,EX,MeasureUnit,dataNs,VisString255,1,YHMLU/SPDC4$EX$MeasureUnit$dataNs
YH,MLU,SPDC4,MX,AcuPaDsch,mag.f,FLOAT32,1,YHMLU/SPDC4$MX$AcuPaDsch$mag.f
YH,MLU,SPDC4,MX,AcuPaDsch,q,Quality,1,YHMLU/SPDC4$MX$AcuPaDsch$q
YH,MLU,SPDC4,MX,AcuPaDsch,t,Timestamp,1,YHMLU/SPDC4$MX$AcuPaDsch$t
YH,MLU,SPDC4,MX,AppPaDsch,mag.f,FLOAT32,1,YHMLU/SPDC4$MX$AppPaDsch$mag.f
YH,MLU,SPDC4,MX,AppPaDsch,q,Quality,1,YHMLU/SPDC4$MX$AppPaDsch$q
YH,MLU,SPDC4,MX,AppPaDsch,t,Timestamp,1,YHMLU/SPDC4$MX$AppPaDsch$t
YH,MLU,SPDC4,EX,AppPaDsch,dataNs,VisString255,1,YHMLU/SPDC4$EX$AppPaDsch$dataNs
YH,MLU,SPDC4,MX,MaxPaDschPh,mag.f,FLOAT32,1,YHMLU/SPDC4$MX$MaxPaDschPh$mag.f
YH,MLU,SPDC4,MX,MaxPaDschPh,q,Quality,1,YHMLU/SPDC4$MX$MaxPaDschPh$q
YH,MLU,SPDC4,MX,MaxPaDschPh,t,Timestamp,1,YHMLU/SPDC4$MX$MaxPaDschPh$t
YH,MLU,SPDC4,EX,MaxPaDschPh,dataNs,VisString255,1,YHMLU/SPDC4$EX$MaxPaDschPh$dataNs
YH,MLU,SPDC4,MX,NQS,mag.f,FLOAT32,1,YHMLU/SPDC4$MX$NQS$mag.f
YH,MLU,SPDC4,MX,NQS,q,Quality,1,YHMLU/SPDC4$MX$NQS$q
YH,MLU,SPDC4,MX,NQS,t,Timestamp,1,YHMLU/SPDC4$MX$NQS$t
YH,MLU,SPDC4,EX,NQS,dataNs,VisString255,1,YHMLU/SPDC4$EX$NQS$dataNs
YH,MLU,SPDC4,MX,UhfPaDsch,mag.f,FLOAT32,1,YHMLU/SPDC4$MX$UhfPaDsch$mag.f
YH,MLU,SPDC4,MX,UhfPaDsch,q,Quality,1,YHMLU/SPDC4$MX$UhfPaDsch$q
YH,MLU,SPDC4,MX,UhfPaDsch,t,Timestamp,1,YHMLU/SPDC4$MX$UhfPaDsch$t
YH,MLU,SPDC4,EX,UhfPaDsch,dataNs,VisString255,1,YHMLU/SPDC4$EX$UhfPaDsch$dataNs
YH,MLU,SPDC4,ST,PriHarRte,stVal,INT32,1,YHMLU/SPDC4$ST$PriHarRte$stVal
YH,MLU,SPDC4,ST,PriHarRte,q,Quality,1,YHMLU/SPDC4$ST$PriHarRte$q
YH,MLU,SPDC4,ST,PriHarRte,t,Timestamp,1,YHMLU/SPDC4$ST$PriHarRte$t
YH,MLU,SPDC4,EX,PriHarRte,dataNs,VisString255,1,YHMLU/SPDC4$EX$PriHarRte$dataNs
YH,MLU,SPDC4,ST,SecHarRte,stVal,INT32,1,YHMLU/SPDC4$ST$SecHarRte$stVal
YH,MLU,SPDC4,ST,SecHarRte,q,Quality,1,YHMLU/SPDC4$ST$SecHarRte$q
YH,MLU,SPDC4,ST,SecHarRte,t,Timestamp,1,YHMLU/SPDC4$ST$SecHarRte$t
YH,MLU,SPDC4,EX,SecHarRte,dataNs,VisString255,1,YHMLU/SPDC4$EX$SecHarRte$dataNs
YH,MLU,SPDC4,ST,DschCnt,stVal,INT32,1,YHMLU/SPDC4$ST$DschCnt$stVal
YH,MLU,SPDC4,ST,DschCnt,q,Quality,1,YHMLU/SPDC4$ST$DschCnt$q
YH,MLU,SPDC4,ST,DschCnt,t,Timestamp,1,YHMLU/SPDC4$ST$DschCnt$t
YH,MLU,SPDC4,EX,DschCnt,dataNs,VisString255,1,YHMLU/SPDC4$EX$DschCnt$dataNs
YH,MLU,SPDC4,ST,DschCntPhRs,stVal,INT32,1,YHMLU/SPDC4$ST$DschCntPhRs$stVal
YH,MLU,SPDC4,ST,DschCntPhRs,q,Quality,1,YHMLU/SPDC4$ST$DschCntPhRs$q
YH,MLU,SPDC4,ST,DschCntPhRs,t,Timestamp,1,YHMLU/SPDC4$ST$DschCntPhRs$t
YH,MLU,SPDC4,EX,DschCntPhRs,dataNs,VisString255,1,YHMLU/SPDC4$EX$DschCntPhRs$dataNs
YH,MLU,SPDC4,SP,EvtAmpThre1,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$EvtAmpThre1$setMag.f
YH,MLU,SPDC4,EX,EvtAmpThre1,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtAmpThre1$dataNs
YH,MLU,SPDC4,SP,EvtPpsThre1,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$EvtPpsThre1$setMag.f
YH,MLU,SPDC4,EX,EvtPpsThre1,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtPpsThre1$dataNs
YH,MLU,SPDC4,SP,EvtAmpThre2,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$EvtAmpThre2$setMag.f
YH,MLU,SPDC4,EX,EvtAmpThre2,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtAmpThre2$dataNs
YH,MLU,SPDC4,SP,EvtPpsThre2,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$EvtPpsThre2$setMag.f
YH,MLU,SPDC4,EX,EvtPpsThre2,dataNs,VisString255,1,YHMLU/SPDC4$EX$EvtPpsThre2$dataNs
YH,MLU,SPDC4,SP,PlsLvlThre,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$PlsLvlThre$setMag.f
YH,MLU,SPDC4,EX,PlsLvlThre,dataNs,VisString255,1,YHMLU/SPDC4$EX$PlsLvlThre$dataNs
YH,MLU,SPDC4,SP,AttSet,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$AttSet$setMag.f
YH,MLU,SPDC4,EX,AttSet,dataNs,VisString255,1,YHMLU/SPDC4$EX$AttSet$dataNs
YH,MLU,SPDC4,SP,PhShift,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$PhShift$setMag.f
YH,MLU,SPDC4,EX,PhShift,dataNs,VisString255,1,YHMLU/SPDC4$EX$PhShift$dataNs
YH,MLU,SPDC4,SP,CtrHz,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$CtrHz$setMag.f
YH,MLU,SPDC4,EX,CtrHz,dataNs,VisString255,1,YHMLU/SPDC4$EX$CtrHz$dataNs
YH,MLU,SPDC4,SP,BndWid,setMag.f,FLOAT32,1,YHMLU/SPDC4$SP$BndWid$setMag.f
YH,MLU,SPDC4,SP,DevVoltage,setVal,INT32,1,YHMLU/SPDC4$SP$DevVoltage$setVal
YH,MLU,SPDC4,EX,DevVoltage,dataNs,VisString255,1,YHMLU/SPDC4$EX$DevVoltage$dataNs
YH,MLU,SPDC4,SP,RsOpCnt,setVal,INT32,1,YHMLU/SPDC4$SP$RsOpCnt$setVal
YH,MLU,SPDC4,EX,RsOpCnt,dataNs,VisString255,1,YHMLU/SPDC4$EX$RsOpCnt$dataNs
YH,MLU,SPDC5,ST,Mod,stVal,Enum,5,YHMLU/SPDC5$ST$Mod$stVal
YH,MLU,SPDC5,ST,Mod,q,Quality,1,YHMLU/SPDC5$ST$Mod$q
YH,MLU,SPDC5,ST,Mod,t,Timestamp,1,YHMLU/SPDC5$ST$Mod$t
YH,MLU,SPDC5,CF,Mod,ctlModel,Enum,5,YHMLU/SPDC5$CF$Mod$ctlModel
YH,MLU,SPDC5,ST,Beh,stVal,Enum,5,YHMLU/SPDC5$ST$Beh$stVal
YH,MLU,SPDC5,ST,Beh,q,Quality,1,YHMLU/SPDC5$ST$Beh$q
YH,MLU,SPDC5,ST,Beh,t,Timestamp,1,YHMLU/SPDC5$ST$Beh$t
YH,MLU,SPDC5,ST,Health,stVal,Enum,3,YHMLU/SPDC5$ST$Health$stVal
YH,MLU,SPDC5,ST,Health,q,Quality,1,YHMLU/SPDC5$ST$Health$q
YH,MLU,SPDC5,ST,Health,t,Timestamp,1,YHMLU/SPDC5$ST$Health$t
YH,MLU,SPDC5,DC,NamPlt,vendor,VisString255,1,YHMLU/SPDC5$DC$NamPlt$vendor
YH,MLU,SPDC5,DC,NamPlt,swRev,VisString255,1,YHMLU/SPDC5$DC$NamPlt$swRev
YH,MLU,SPDC5,DC,NamPlt,d,VisString255,1,YHMLU/SPDC5$DC$NamPlt$d
YH,MLU,SPDC5,DC,EEName,vendor,VisString255,1,YHMLU/SPDC5$DC$EEName$vendor
YH,MLU,SPDC5,DC,EEName,location,VisString255,1,YHMLU/SPDC5$DC$EEName$location
YH,MLU,SPDC5,ST,PaDschAlm,stVal,BOOLEAN,1,YHMLU/SPDC5$ST$PaDschAlm$stVal
YH,MLU,SPDC5,ST,PaDschAlm,q,Quality,1,YHMLU/SPDC5$ST$PaDschAlm$q
YH,MLU,SPDC5,ST,PaDschAlm,t,Timestamp,1,YHMLU/SPDC5$ST$PaDschAlm$t
YH,MLU,SPDC5,ST,DevType,stVal,INT32,1,YHMLU/SPDC5$ST$DevType$stVal
YH,MLU,SPDC5,ST,DevType,q,Quality,1,YHMLU/SPDC5$ST$DevType$q
YH,MLU,SPDC5,ST,DevType,t,Timestamp,1,YHMLU/SPDC5$ST$DevType$t
YH,MLU,SPDC5,EX,DevType,dataNs,VisString255,1,YHMLU/SPDC5$EX$DevType$dataNs
YH,MLU,SPDC5,ST,SensorType,stVal,INT32,1,YHMLU/SPDC5$ST$SensorType$stVal
YH,MLU,SPDC5,ST,SensorType,q,Quality,1,YHMLU/SPDC5$ST$SensorType$q
YH,MLU,SPDC5,ST,SensorType,t,Timestamp,1,YHMLU/SPDC5$ST$SensorType$t
YH,MLU,SPDC5,EX,SensorType,dataNs,VisString255,1,YHMLU/SPDC5$EX$SensorType$dataNs
YH,MLU,SPDC5,ST,EvtLvlSt,stVal,INT32,1,YHMLU/SPDC5$ST$EvtLvlSt$stVal
YH,MLU,SPDC5,ST,EvtLvlSt,q,Quality,1,YHMLU/SPDC5$ST$EvtLvlSt$q
YH,MLU,SPDC5,ST,EvtLvlSt,t,Timestamp,1,YHMLU/SPDC5$ST$EvtLvlSt$t
YH,MLU,SPDC5,EX,EvtLvlSt,dataNs,VisString255,1,YHMLU/SPDC5$EX$EvtLvlSt$dataNs
YH,MLU,SPDC5,ST,OpCnt,stVal,INT32,1,YHMLU/SPDC5$ST$OpCnt$stVal
YH,MLU,SPDC5,ST,OpCnt,q,Quality,1,YHMLU/SPDC5$ST$OpCnt$q
YH,MLU,SPDC5,ST,OpCnt,t,Timestamp,1,YHMLU/SPDC5$ST$OpCnt$t
YH,MLU,SPDC5,EX,OpCnt,dataNs,VisString255,1,YHMLU/SPDC5$EX$OpCnt$dataNs
YH,MLU,SPDC5,ST,Prob0,stVal,INT32,1,YHMLU/SPDC5$ST$Prob0$stVal
YH,MLU,SPDC5,ST,Prob0,q,Quality,1,YHMLU/SPDC5$ST$Prob0$q
YH,MLU,SPDC5,ST,Prob0,t,Timestamp,1,YHMLU/SPDC5$ST$Prob0$t
YH,MLU,SPDC5,EX,Prob0,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob0$dataNs
YH,MLU,SPDC5,ST,Prob1,stVal,INT32,1,YHMLU/SPDC5$ST$Prob1$stVal
YH,MLU,SPDC5,ST,Prob1,q,Quality,1,YHMLU/SPDC5$ST$Prob1$q
YH,MLU,SPDC5,ST,Prob1,t,Timestamp,1,YHMLU/SPDC5$ST$Prob1$t
YH,MLU,SPDC5,EX,Prob1,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob1$dataNs
YH,MLU,SPDC5,ST,Prob2,stVal,INT32,1,YHMLU/SPDC5$ST$Prob2$stVal
YH,MLU,SPDC5,ST,Prob2,q,Quality,1,YHMLU/SPDC5$ST$Prob2$q
YH,MLU,SPDC5,ST,Prob2,t,Timestamp,1,YHMLU/SPDC5$ST$Prob2$t
YH,MLU,SPDC5,EX,Prob2,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob2$dataNs
YH,MLU,SPDC5,ST,Prob3,stVal,INT32,1,YHMLU/SPDC5$ST$Prob3$stVal
YH,MLU,SPDC5,ST,Prob3,q,Quality,1,YHMLU/SPDC5$ST$Prob3$q
YH,MLU,SPDC5,ST,Prob3,t,Timestamp,1,YHMLU/SPDC5$ST$Prob3$t
YH,MLU,SPDC5,EX,Prob3,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob3$dataNs
YH,MLU,SPDC5,ST,Prob4,stVal,INT32,1,YHMLU/SPDC5$ST$Prob4$stVal
YH,MLU,SPDC5,ST,Prob4,q,Quality,1,YHMLU/SPDC5$ST$Prob4$q
YH,MLU,SPDC5,ST,Prob4,t,Timestamp,1,YHMLU/SPDC5$ST$Prob4$t
YH,MLU,SPDC5,EX,Prob4,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob4$dataNs
YH,MLU,SPDC5,ST,Prob5,stVal,INT32,1,YHMLU/SPDC5$ST$Prob5$stVal
YH,MLU,SPDC5,ST,Prob5,q,Quality,1,YHMLU/SPDC5$ST$Prob5$q
YH,MLU,SPDC5,ST,Prob5,t,Timestamp,1,YHMLU/SPDC5$ST$Prob5$t
YH,MLU,SPDC5,EX,Prob5,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob5$dataNs
YH,MLU,SPDC5,ST,Prob6,stVal,INT32,1,YHMLU/SPDC5$ST$Prob6$stVal
YH,MLU,SPDC5,ST,Prob6,q,Quality,1,YHMLU/SPDC5$ST$Prob6$q
YH,MLU,SPDC5,ST,Prob6,t,Timestamp,1,YHMLU/SPDC5$ST$Prob6$t
YH,MLU,SPDC5,EX,Prob6,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob6$dataNs
YH,MLU,SPDC5,ST,Prob7,stVal,INT32,1,YHMLU/SPDC5$ST$Prob7$stVal
YH,MLU,SPDC5,ST,Prob7,q,Quality,1,YHMLU/SPDC5$ST$Prob7$q
YH,MLU,SPDC5,ST,Prob7,t,Timestamp,1,YHMLU/SPDC5$ST$Prob7$t
YH,MLU,SPDC5,EX,Prob7,dataNs,VisString255,1,YHMLU/SPDC5$EX$Prob7$dataNs
YH,MLU,SPDC5,ST,Prob8,stVal,INT32,1,YHMLU/SPDC5$ST$Prob8$stVal
